N,GPU_SIEVE,CPU_SIEVE,CPU_CLASSIC
63130,0.000014,0.000994,0.192171
63140,0.000013,0.001005,0.186851
63150,0.000013,0.001266,0.185689
63160,0.000012,0.000932,0.184103
63170,0.000013,0.000967,0.207772
63180,0.000013,0.001030,0.184684
63190,0.000013,0.000956,0.196590
63200,0.000014,0.000987,0.207874
63210,0.000013,0.001026,0.185813
63220,0.000012,0.001072,0.187414
63230,0.000013,0.000997,0.188356
63240,0.000013,0.000950,0.215224
63250,0.000013,0.001020,0.228135
63260,0.000013,0.000948,0.184656
63270,0.000020,0.001339,0.185452
63280,0.000013,0.001181,0.187452
63290,0.000024,0.001001,0.182543
63300,0.000012,0.000967,0.186208
63310,0.000013,0.001010,0.195904
63320,0.000013,0.001170,0.185828
63330,0.000012,0.001154,0.183349
63340,0.000011,0.001359,0.184494
63350,0.000013,0.001011,0.186312
63360,0.000012,0.000948,0.185045
63370,0.000014,0.001010,0.186159
63380,0.000013,0.000997,0.199738
63390,0.000012,0.000966,0.185553
63400,0.000013,0.001487,0.182477
63410,0.000013,0.000987,0.186503
63420,0.000010,0.001031,0.187100
63430,0.000013,0.000933,0.184898
63440,0.000013,0.000952,0.186339
63450,0.000014,0.000969,0.234384
63460,0.000013,0.000953,0.187220
63470,0.000013,0.001092,0.188868
63480,0.000014,0.000935,0.188676
63490,0.000023,0.001000,0.190203
63500,0.000032,0.000939,0.187935
63510,0.000018,0.001361,0.191601
63520,0.000010,0.000936,0.186552
63530,0.000032,0.001051,0.186959
63540,0.000014,0.000986,0.185915
63550,0.000013,0.001086,0.188414
63560,0.000014,0.001083,0.202695
63570,0.000013,0.001024,0.203005
63580,0.000013,0.000938,0.189443
63590,0.000012,0.001224,0.187333
63600,0.000013,0.000914,0.188055
63610,0.000012,0.001060,0.205329
63620,0.000010,0.000958,0.189668
63630,0.000014,0.001017,0.187299
63640,0.000013,0.000942,0.188638
63650,0.000012,0.001036,0.189839
63660,0.000013,0.001005,0.187487
63670,0.000013,0.001156,0.187982
63680,0.000010,0.000986,0.187112
63690,0.000032,0.000969,0.188691
63700,0.000013,0.001044,0.218231
63710,0.000010,0.000977,0.190180
63720,0.000013,0.001012,0.187796
63730,0.000014,0.001093,0.194536
63740,0.000016,0.000953,0.188937
63750,0.000014,0.001076,0.191143
63760,0.000013,0.000952,0.236075
63770,0.000016,0.000977,0.196675
63780,0.000024,0.001011,0.192800
63790,0.000014,0.001037,0.189800
63800,0.000013,0.001207,0.190894
63810,0.000014,0.000967,0.189795
63820,0.000013,0.001036,0.186138
63830,0.000012,0.000980,0.187791
63840,0.000014,0.000962,0.197504
63850,0.000013,0.000983,0.197673
63860,0.000013,0.000972,0.190884
63870,0.000013,0.001017,0.189858
63880,0.000014,0.000985,0.190068
63890,0.000013,0.001033,0.195403
63900,0.000012,0.000947,0.189666
63910,0.000031,0.001013,0.190108
63920,0.000012,0.001324,0.187646
63930,0.000014,0.000928,0.188653
63940,0.000058,0.001092,0.188714
63950,0.000010,0.001034,0.187370
63960,0.000010,0.001205,0.187438
63970,0.000013,0.001015,0.191150
63980,0.000013,0.000975,0.191094
63990,0.000013,0.001261,0.195186
64000,0.000029,0.000962,0.195361
64010,0.000013,0.000932,0.189614
64020,0.000010,0.000959,0.189192
64030,0.000024,0.001260,0.191329
64040,0.000011,0.000958,0.194961
64050,0.000014,0.001013,0.189957
64060,0.000012,0.001093,0.207090
64070,0.000023,0.000979,0.190647
64080,0.000013,0.000964,0.189387
64090,0.000010,0.000982,0.190306
64100,0.000013,0.000961,0.188383
64110,0.000010,0.000992,0.190344
64120,0.000012,0.001559,0.191752
64130,0.000014,0.001022,0.195761
64140,0.000013,0.001004,0.188941
64150,0.000013,0.001021,0.222318
64160,0.000011,0.001036,0.192954
64170,0.000013,0.000956,0.190786
64180,0.000014,0.000987,0.192505
64190,0.000013,0.000942,0.193567
64200,0.000013,0.000983,0.191029
64210,0.000013,0.000964,0.189028
64220,0.000012,0.000982,0.190505
64230,0.000012,0.000973,0.193868
64240,0.000013,0.001026,0.189578
64250,0.000011,0.000996,0.191898
64260,0.000010,0.000951,0.190048
64270,0.000012,0.001034,0.192566
64280,0.000014,0.001072,0.193893
64290,0.000013,0.000968,0.194263
64300,0.000010,0.000993,0.189927
64310,0.000014,0.001071,0.191749
64320,0.000013,0.001001,0.191540
64330,0.000015,0.001012,0.192196
64340,0.000010,0.001015,0.191345
64350,0.000013,0.000973,0.200549
64360,0.000014,0.001013,0.194065
64370,0.000013,0.001005,0.193086
64380,0.000010,0.001004,0.195168
64390,0.000019,0.001070,0.207681
64400,0.000012,0.001150,0.189891
64410,0.000011,0.001005,0.191702
64420,0.000012,0.000953,0.194192
64430,0.000014,0.001020,0.193088
64440,0.000013,0.001252,0.189524
64450,0.000012,0.000973,0.189481
64460,0.000014,0.000966,0.195531
64470,0.000013,0.000966,0.189505
64480,0.000015,0.001128,0.190708
64490,0.000012,0.000973,0.191259
64500,0.000012,0.000951,0.190570
64510,0.000014,0.000983,0.191247
64520,0.000013,0.001096,0.189307
64530,0.000013,0.000990,0.205005
64540,0.000013,0.001050,0.194457
64550,0.000011,0.000966,0.195583
64560,0.000012,0.000988,0.192020
64570,0.000012,0.000958,0.191866
64580,0.000010,0.001077,0.194589
64590,0.000030,0.001011,0.191839
64600,0.000013,0.000989,0.204801
64610,0.000014,0.001034,0.192737
64620,0.000014,0.001014,0.192752
64630,0.000012,0.001108,0.228227
64640,0.000013,0.001224,0.203920
64650,0.000010,0.000987,0.196287
64660,0.000010,0.001525,0.189924
64670,0.000013,0.001017,0.194731
64680,0.000012,0.001062,0.192329
64690,0.000013,0.000949,0.191232
64700,0.000014,0.001096,0.192634
64710,0.000014,0.001075,0.191771
64720,0.000015,0.000997,0.194188
64730,0.000050,0.001296,0.196225
64740,0.000015,0.001050,0.194425
64750,0.000011,0.001018,0.190655
64760,0.000013,0.001005,0.190975
64770,0.000012,0.000927,0.192432
64780,0.000013,0.001025,0.196012
64790,0.000014,0.001053,0.193901
64800,0.000014,0.000947,0.194017
64810,0.000030,0.001179,0.196150
64820,0.000013,0.001006,0.196777
64830,0.000029,0.000945,0.220899
64840,0.000012,0.001020,0.194868
64850,0.000029,0.001050,0.193195
64860,0.000012,0.000977,0.193957
64870,0.000012,0.000976,0.195946
64880,0.000010,0.001041,0.193253
64890,0.000024,0.001036,0.194721
64900,0.000013,0.001004,0.194285
64910,0.000014,0.001070,0.195773
64920,0.000013,0.001362,0.195660
64930,0.000027,0.001018,0.195343
64940,0.000014,0.001022,0.189781
64950,0.000018,0.001160,0.190637
64960,0.000015,0.001049,0.199621
64970,0.000014,0.001167,0.195914
64980,0.000012,0.000957,0.194088
64990,0.000012,0.001142,0.195559
65000,0.000012,0.000953,0.202204
65010,0.000030,0.001001,0.198092
65020,0.000013,0.001030,0.194229
65030,0.000012,0.001016,0.193006
65040,0.000047,0.000960,0.193540
65050,0.000012,0.001245,0.193112
65060,0.000013,0.000979,0.225207
65070,0.000012,0.000961,0.234169
65080,0.000010,0.000991,0.200001
65090,0.000013,0.001331,0.248856
65100,0.000014,0.001060,0.194749
65110,0.000013,0.001030,0.197845
65120,0.000013,0.000971,0.195871
65130,0.000011,0.001076,0.195421
65140,0.000013,0.000985,0.221543
65150,0.000029,0.001044,0.194315
65160,0.000011,0.001014,0.194335
65170,0.000011,0.001012,0.195824
65180,0.000013,0.001030,0.196816
65190,0.000030,0.001002,0.238602
65200,0.000013,0.001109,0.209651
65210,0.000013,0.001061,0.198852
65220,0.000014,0.000974,0.196076
65230,0.000013,0.000989,0.195443
65240,0.000011,0.000982,0.191783
65250,0.000012,0.001211,0.192646
65260,0.000013,0.000985,0.197343
65270,0.000013,0.001015,0.194514
65280,0.000028,0.001036,0.213362
65290,0.000022,0.001130,0.304024
65300,0.000013,0.001123,0.227154
65310,0.000013,0.001064,0.216904
65320,0.000031,0.001011,0.222215
65330,0.000014,0.001123,0.205193
65340,0.000014,0.001036,0.213083
65350,0.000031,0.001400,0.204685
65360,0.000014,0.000966,0.215817
65370,0.000016,0.001249,0.214694
65380,0.000013,0.001102,0.204826
65390,0.000030,0.001023,0.209831
65400,0.000013,0.001037,0.201358
65410,0.000013,0.001047,0.204608
65420,0.000013,0.001047,0.206921
65430,0.000013,0.001053,0.206806
65440,0.000014,0.001209,0.219339
65450,0.000015,0.000988,0.208713
65460,0.000014,0.001059,0.205256
65470,0.000013,0.001001,0.207987
65480,0.000035,0.001053,0.201711
65490,0.000013,0.001032,0.200731
65500,0.000013,0.001006,0.211272
65510,0.000035,0.000980,0.202801
65520,0.000012,0.001323,0.227381
65530,0.000036,0.001067,0.202442
65540,0.000014,0.001033,0.203503
65550,0.000014,0.001110,0.207731
65560,0.000013,0.001009,0.206004
65570,0.000011,0.001009,0.207990
65580,0.000014,0.001015,0.209444
65590,0.000015,0.001025,0.208787
65600,0.000013,0.000995,0.205031
65610,0.000013,0.001336,0.204183
65620,0.000014,0.001031,0.210058
65630,0.000014,0.001210,0.204131
65640,0.000029,0.001126,0.216498
65650,0.000018,0.001031,0.201792
65660,0.000019,0.001033,0.215253
65670,0.000015,0.001044,0.204365
65680,0.000012,0.001087,0.210711
65690,0.000014,0.001384,0.209462
65700,0.000015,0.001083,0.203274
65710,0.000018,0.001133,0.206293
65720,0.000012,0.001150,0.207526
65730,0.000019,0.001224,0.218430
65740,0.000030,0.001016,0.212378
65750,0.000014,0.001042,0.208476
65760,0.000012,0.000949,0.213268
65770,0.000011,0.002084,0.209371
65780,0.000020,0.001042,0.204795
65790,0.000014,0.000995,0.209753
65800,0.000014,0.001065,0.207171
65810,0.000029,0.001015,0.209238
65820,0.000013,0.001077,0.233422
65830,0.000013,0.001352,0.257688
65840,0.000019,0.001100,0.206718
65850,0.000014,0.001064,0.203504
65860,0.000015,0.001010,0.203630
65870,0.000014,0.001003,0.206623
65880,0.000027,0.001043,0.207938
65890,0.000035,0.001000,0.207617
65900,0.000013,0.001310,0.200960
65910,0.000014,0.001001,0.209017
65920,0.000013,0.001075,0.201913
65930,0.000013,0.001044,0.208758
65940,0.000013,0.001057,0.208050
65950,0.000011,0.001147,0.206826
65960,0.000013,0.001016,0.200319
65970,0.000016,0.001030,0.205398
65980,0.000013,0.001047,0.205337
65990,0.000013,0.001063,0.212122
66000,0.000014,0.001103,0.222964
66010,0.000013,0.001049,0.213175
66020,0.000013,0.001018,0.203678
66030,0.000012,0.001132,0.205904
66040,0.000015,0.001046,0.217509
66050,0.000012,0.001111,0.205874
66060,0.000032,0.001167,0.203952
66070,0.000014,0.001077,0.212164
66080,0.000012,0.001177,0.207358
66090,0.000014,0.001024,0.207942
66100,0.000038,0.001112,0.205560
66110,0.000014,0.001139,0.203220
66120,0.000034,0.001027,0.203154
66130,0.000019,0.001096,0.199284
66140,0.000012,0.001013,0.214334
66150,0.000012,0.001087,0.209572
66160,0.000013,0.001029,0.207656
66170,0.000013,0.001093,0.203689
66180,0.000011,0.001112,0.204600
66190,0.000014,0.001011,0.208973
66200,0.000012,0.001018,0.205742
66210,0.000012,0.001350,0.205242
66220,0.000013,0.001069,0.208472
66230,0.000014,0.001064,0.204596
66240,0.000014,0.001025,0.215436
66250,0.000014,0.000997,0.207225
66260,0.000027,0.001106,0.225102
66270,0.000013,0.001025,0.215342
66280,0.000013,0.001039,0.217484
66290,0.000014,0.001123,0.209280
66300,0.000013,0.001007,0.215333
66310,0.000023,0.001040,0.235871
66320,0.000028,0.001027,0.216006
66330,0.000030,0.001094,0.215588
66340,0.000013,0.000995,0.209190
66350,0.000011,0.001113,0.207810
66360,0.000035,0.001042,0.209870
66370,0.000015,0.001065,0.210520
66380,0.000011,0.001028,0.225916
66390,0.000021,0.001067,0.210493
66400,0.000013,0.001036,0.214229
66410,0.000015,0.001052,0.206565
66420,0.000029,0.001127,0.212081
66430,0.000014,0.001211,0.210518
66440,0.000013,0.001113,0.207605
66450,0.000019,0.001093,0.208369
66460,0.000013,0.001066,0.210478
66470,0.000012,0.001346,0.209469
66480,0.000013,0.001283,0.208733
66490,0.000013,0.001059,0.210704
66500,0.000015,0.001062,0.209654
66510,0.000012,0.001554,0.212328
66520,0.000019,0.001242,0.207245
66530,0.000013,0.001020,0.214231
66540,0.000018,0.001048,0.209391
66550,0.000013,0.001035,0.226672
66560,0.000013,0.001004,0.207657
66570,0.000015,0.001022,0.237131
66580,0.000023,0.001007,0.227236
66590,0.000015,0.001154,0.217414
66600,0.000013,0.001122,0.218717
66610,0.000013,0.001085,0.210326
66620,0.000014,0.000961,0.209767
66630,0.000014,0.001207,0.251226
66640,0.000015,0.001083,0.207353
66650,0.000015,0.000988,0.208755
66660,0.000028,0.001057,0.213617
66670,0.000027,0.001012,0.206861
66680,0.000012,0.000986,0.207874
66690,0.000014,0.001505,0.249467
66700,0.000015,0.001211,0.211463
66710,0.000015,0.001069,0.207526
66720,0.000027,0.001051,0.205777
66730,0.000013,0.001148,0.223685
66740,0.000014,0.001028,0.206629
66750,0.000011,0.001068,0.208736
66760,0.000013,0.001159,0.209969
66770,0.000012,0.001760,0.206271
66780,0.000013,0.001054,0.210948
66790,0.000014,0.001183,0.208016
66800,0.000018,0.001135,0.218829
66810,0.000013,0.001159,0.213880
66820,0.000019,0.001090,0.210294
66830,0.000014,0.001062,0.209784
66840,0.000012,0.001051,0.216677
66850,0.000014,0.001073,0.210846
66860,0.000014,0.001021,0.215705
66870,0.000013,0.001094,0.212655
66880,0.000013,0.001044,0.236184
66890,0.000018,0.001144,0.216692
66900,0.000014,0.001039,0.214888
66910,0.000013,0.001019,0.215053
66920,0.000013,0.001055,0.221456
66930,0.000012,0.001057,0.224760
66940,0.000013,0.001146,0.220981
66950,0.000014,0.001185,0.218633
66960,0.000032,0.001216,0.223101
66970,0.000021,0.001024,0.217020
66980,0.000014,0.001102,0.213581
66990,0.000012,0.001069,0.211010
67000,0.000013,0.001029,0.211627
67010,0.000014,0.001035,0.214114
67020,0.000015,0.001033,0.212796
67030,0.000013,0.001042,0.221842
67040,0.000023,0.001385,0.220700
67050,0.000038,0.001012,0.222230
67060,0.000040,0.001168,0.212738
67070,0.000018,0.001162,0.229283
67080,0.000012,0.001605,0.217727
67090,0.000013,0.001284,0.212828
67100,0.000013,0.001033,0.223082
67110,0.000026,0.001057,0.219818
67120,0.000013,0.001055,0.209364
67130,0.000013,0.001006,0.209385
67140,0.000015,0.001080,0.210133
67150,0.000011,0.001533,0.212064
67160,0.000013,0.001030,0.211155
67170,0.000015,0.001076,0.221881
67180,0.000012,0.001060,0.216430
67190,0.000014,0.001260,0.219044
67200,0.000010,0.001117,0.213432
67210,0.000026,0.001027,0.212611
67220,0.000013,0.001304,0.222521
67230,0.000015,0.001150,0.224285
67240,0.000012,0.001044,0.219000
67250,0.000012,0.001070,0.207958
67260,0.000010,0.001355,0.211798
67270,0.000014,0.001038,0.217121
67280,0.000018,0.001122,0.212370
67290,0.000034,0.001145,0.210028
67300,0.000019,0.001042,0.207114
67310,0.000014,0.001342,0.212118
67320,0.000015,0.001053,0.208559
67330,0.000013,0.001022,0.208300
67340,0.000014,0.001081,0.216937
67350,0.000024,0.001043,0.214412
67360,0.000012,0.001232,0.211741
67370,0.000013,0.001072,0.214817
67380,0.000013,0.001072,0.213616
67390,0.000014,0.000999,0.240970
67400,0.000015,0.001057,0.213030
67410,0.000011,0.001034,0.212305
67420,0.000024,0.001317,0.219534
67430,0.000011,0.001096,0.208962
67440,0.000013,0.001032,0.211065
67450,0.000013,0.001491,0.219576
67460,0.000014,0.001072,0.215129
67470,0.000014,0.001018,0.211059
67480,0.000014,0.001465,0.208864
67490,0.000012,0.001060,0.215966
67500,0.000018,0.001259,0.226159
67510,0.000013,0.001091,0.209961
67520,0.000013,0.001004,0.209154
67530,0.000013,0.001140,0.257841
67540,0.000012,0.001492,0.235170
67550,0.000014,0.001105,0.222676
67560,0.000014,0.001437,0.224394
67570,0.000013,0.001028,0.222593
67580,0.000033,0.001161,0.212202
67590,0.000015,0.001440,0.207542
67600,0.000014,0.001457,0.220277
67610,0.000028,0.001245,0.240882
67620,0.000012,0.001181,0.216581
67630,0.000015,0.001038,0.210456
67640,0.000012,0.000990,0.213902
67650,0.000014,0.001071,0.224382
67660,0.000013,0.001080,0.215350
67670,0.000014,0.001057,0.222589
67680,0.000013,0.001095,0.210077
67690,0.000014,0.001101,0.217252
67700,0.000020,0.001195,0.215138
67710,0.000015,0.001135,0.214912
67720,0.000011,0.001185,0.214484
67730,0.000019,0.001109,0.217623
67740,0.000015,0.001036,0.217264
67750,0.000014,0.001036,0.219034
67760,0.000010,0.001102,0.212755
67770,0.000014,0.001124,0.211804
67780,0.000014,0.001277,0.225530
67790,0.000013,0.001084,0.240522
67800,0.000012,0.001064,0.214771
67810,0.000013,0.001067,0.236740
67820,0.000014,0.001059,0.216973
67830,0.000013,0.001094,0.218572
67840,0.000011,0.001410,0.217905
67850,0.000029,0.001084,0.215570
67860,0.000013,0.001075,0.218070
67870,0.000047,0.001034,0.218127
67880,0.000013,0.001098,0.213792
67890,0.000014,0.001069,0.213322
67900,0.000013,0.001134,0.212887
67910,0.000016,0.001547,0.217778
67920,0.000014,0.001072,0.215834
67930,0.000013,0.001156,0.244608
67940,0.000012,0.001076,0.265206
67950,0.000015,0.001118,0.213188
67960,0.000014,0.001147,0.214317
67970,0.000014,0.001089,0.213462
67980,0.000014,0.001309,0.223501
67990,0.000012,0.001036,0.212126
68000,0.000015,0.001338,0.217198
68010,0.000013,0.001208,0.222916
68020,0.000011,0.001095,0.218026
68030,0.000014,0.001043,0.215994
68040,0.000030,0.001078,0.212985
68050,0.000014,0.001021,0.220882
68060,0.000011,0.001430,0.209277
68070,0.000013,0.001096,0.217184
68080,0.000014,0.001043,0.233353
68090,0.000013,0.001398,0.215179
68100,0.000013,0.001110,0.218009
68110,0.000014,0.001074,0.215376
68120,0.000013,0.001112,0.219213
68130,0.000014,0.001114,0.212219
68140,0.000012,0.001074,0.212774
68150,0.000012,0.001041,0.214923
68160,0.000013,0.001095,0.213520
68170,0.000013,0.001027,0.228037
68180,0.000014,0.001471,0.218533
68190,0.000020,0.001120,0.219399
68200,0.000013,0.001109,0.216469
68210,0.000015,0.001067,0.212944
68220,0.000011,0.001057,0.230927
68230,0.000014,0.001063,0.215628
68240,0.000013,0.001007,0.221335
68250,0.000014,0.001613,0.214629
68260,0.000012,0.001121,0.227108
68270,0.000032,0.001118,0.215433
68280,0.000013,0.001082,0.217568
68290,0.000013,0.001088,0.222199
68300,0.000013,0.001387,0.215339
68310,0.000015,0.001247,0.214527
68320,0.000013,0.001203,0.215771
68330,0.000012,0.001123,0.233280
68340,0.000014,0.001227,0.216286
68350,0.000011,0.001089,0.216057
68360,0.000014,0.001072,0.214565
68370,0.000013,0.001083,0.268034
68380,0.000015,0.001051,0.210593
68390,0.000014,0.001165,0.223548
68400,0.000013,0.001065,0.218310
68410,0.000047,0.001119,0.259622
68420,0.000014,0.001056,0.217792
68430,0.000014,0.001197,0.217002
68440,0.000030,0.001086,0.221069
68450,0.000012,0.001045,0.226069
68460,0.000013,0.001063,0.214330
68470,0.000013,0.001358,0.215691
68480,0.000014,0.001076,0.216729
68490,0.000013,0.001111,0.215415
68500,0.000013,0.001175,0.216109
68510,0.000012,0.001073,0.217796
68520,0.000013,0.001113,0.222703
68530,0.000014,0.001377,0.220843
68540,0.000013,0.001024,0.222914
68550,0.000014,0.001209,0.217035
68560,0.000013,0.001049,0.217948
68570,0.000016,0.001104,0.221182
68580,0.000014,0.001091,0.221227
68590,0.000034,0.001160,0.229975
68600,0.000037,0.001023,0.217784
68610,0.000015,0.001094,0.227784
68620,0.000013,0.001089,0.225313
68630,0.000014,0.001328,0.215868
68640,0.000015,0.001553,0.224143
68650,0.000011,0.001067,0.222818
68660,0.000013,0.001032,0.224546
68670,0.000013,0.001185,0.220083
68680,0.000014,0.001089,0.217921
68690,0.000017,0.001259,0.216389
68700,0.000012,0.001084,0.216964
68710,0.000013,0.001116,0.217550
68720,0.000034,0.001034,0.218880
68730,0.000014,0.001049,0.215581
68740,0.000010,0.001124,0.239224
68750,0.000014,0.001110,0.218274
68760,0.000015,0.001229,0.223608
68770,0.000027,0.001095,0.214269
68780,0.000012,0.001052,0.220348
68790,0.000030,0.001089,0.221043
68800,0.000015,0.001112,0.218847
68810,0.000015,0.001295,0.219717
68820,0.000010,0.001085,0.213287
68830,0.000013,0.001080,0.227393
68840,0.000014,0.001410,0.289254
68850,0.000017,0.001830,0.336556
68860,0.000014,0.001793,0.345500
68870,0.000017,0.001746,0.332774
68880,0.000016,0.001803,0.330200
68890,0.000024,0.001699,0.343585
68900,0.000018,0.001801,0.329092
68910,0.000015,0.001719,0.329538
68920,0.000015,0.001573,0.305170
68930,0.000017,0.001902,0.305307
68940,0.000020,0.001524,0.363185
68950,0.000018,0.001596,0.302816
68960,0.000029,0.002066,0.299177
68970,0.000015,0.001550,0.290115
68980,0.000019,0.001488,0.301696
68990,0.000015,0.001580,0.294940
69000,0.000016,0.001587,0.282897
69010,0.000015,0.001439,0.286715
